snapshot,unix_time,vehicle_id,lon,lat
23,236,IDV1257413920,126.987986,37.565989
23,236,IDV1257413930,126.811818,37.575306
23,236,IDV1257414060,126.920085,37.554125
23,236,IDV1257414360,127.000123,37.584316
23,236,IDV1257414380,126.877381,37.581898
23,236,IDV1257414430,126.929780,37.557650
23,236,IDV1257415480,127.052180,37.591374
23,236,IDV1257415620,127.031938,37.603700
23,236,IDV1257415680,127.040148,37.687606
23,236,IDV1257415840,127.048390,37.591508
23,236,IDV1257415990,126.961582,37.521969
23,236,IDV1257416060,127.066273,37.488450
23,236,IDV1257416080,127.061287,37.497791
23,236,IDV1257416090,127.035391,37.483211
23,236,IDV1257416130,126.989000,37.560823
23,236,IDV1257416160,126.977771,37.570083
23,236,IDV1257416350,126.834648,37.506576
23,236,IDV1257416450,127.009060,37.610847
23,236,IDV1257416550,126.972966,37.555824
23,236,IDV1257418120,127.128653,37.469899
23,236,IDV1257418170,126.837031,37.508462
23,236,IDV1257418210,126.892167,37.554028
23,236,IDV1257418320,126.910352,37.566968
23,236,IDV1257418340,126.937733,37.555432
23,236,IDV1257418350,126.948048,37.556918
23,236,IDV1257418530,126.973381,37.556836
23,236,IDV1257418820,127.063104,37.659479
23,236,IDV1257419100,127.019259,37.516823
23,236,IDV1257420020,127.040492,37.658275
23,236,IDV1257420050,127.026193,37.500541
23,236,IDV1257420190,127.045380,37.687463
23,236,IDV1257420430,127.015230,37.577719
23,236,IDV1257420460,126.961621,37.546880
23,236,IDV1257421030,126.974202,37.535854
23,236,IDV1257421160,126.997094,37.570704
23,236,IDV1257421170,126.982915,37.567798
23,236,IDV1257421310,126.961479,37.508647
23,236,IDV1257421420,126.930508,37.557459
23,236,IDV1257421770,127.038633,37.474246
23,236,IDV1257423920,127.067645,37.591668
23,236,IDV1257424270,126.988540,37.570184
23,236,IDV1257424280,127.074963,37.593708
23,236,IDV1257424300,126.877458,37.581569
23,236,IDV1257425150,126.826958,37.493259
23,236,IDV1257425520,126.799844,37.578947
23,236,IDV1257425660,126.877262,37.581840
23,236,IDV1257426640,126.760295,37.686576
23,236,IDV1257427250,126.870191,37.511110
23,236,IDV1257428450,126.830615,37.495002
23,236,IDV1257428480,126.920251,37.554061
23,236,IDV1257430010,126.982298,37.560163
23,236,IDV1257430180,126.994804,37.518250
23,236,IDV1257430210,127.036856,37.528987
23,236,IDV1257430220,126.997852,37.569370
23,236,IDV1257430250,126.946407,37.504642
23,236,IDV1257430380,127.024214,37.525154
23,236,IDV1257430440,127.028615,37.527384
23,236,IDV1257430660,126.999634,37.570871
23,236,IDV1257430670,127.048422,37.524303
23,236,IDV1257430680,127.054571,37.524952
23,236,IDV1257431000,126.997069,37.609773
23,236,IDV1257431010,127.016779,37.522957
23,236,IDV1257431020,127.021368,37.547986
23,236,IDV1257431090,127.050223,37.470688
23,236,IDV1257431140,126.972246,37.544239
23,236,IDV1257431190,127.018755,37.546655
23,236,IDV1257431500,126.974092,37.558915
23,236,IDV1257431580,127.002007,37.541045
23,236,IDV1257431650,127.032495,37.487764
23,236,IDV1257431700,126.991482,37.534318
23,236,IDV1257431870,127.038457,37.473582
23,236,IDV1257431930,126.966000,37.528416
23,236,IDV1257431940,126.975611,37.560343
23,236,IDV1257432010,127.020665,37.512689
23,236,IDV1257432030,127.015481,37.524280
23,236,IDV1257432040,127.005940,37.561215
23,236,IDV1257432060,127.003601,37.540271
23,236,IDV1257432180,127.017658,37.633286
23,236,IDV1257432210,127.036508,37.591711
23,236,IDV1257432230,127.022911,37.575412
23,236,IDV1257432360,127.006204,37.561486
23,236,IDV1257432400,127.030658,37.608508
23,236,IDV1257432420,127.022092,37.490769
23,236,IDV1257432450,127.009629,37.556425
23,236,IDV1257432470,127.009861,37.569442
23,236,IDV1257432500,127.009028,37.567516
23,236,IDV1257432530,127.023178,37.507259
23,236,IDV1257432700,127.026391,37.500811
23,236,IDV1257432750,127.027144,37.498202
23,236,IDV1257432760,127.024341,37.491366
23,236,IDV1257432920,127.066554,37.487721
23,236,IDV1257433440,126.983704,37.500533
23,236,IDV1257433700,127.049768,37.461468
23,236,IDV1257434510,126.896188,37.575058
23,236,IDV1257434720,127.052424,37.687059
23,236,IDV1257434830,127.070176,37.638085
23,236,IDV1257434870,127.034508,37.648267
23,236,IDV1257434950,127.000361,37.570931
23,236,IDV1257435010,126.987402,37.570179
23,236,IDV1257435210,127.037322,37.637819
23,236,IDV1257435220,127.027712,37.606478
23,236,IDV1257435420,126.893081,37.576622
23,236,IDV1257435710,127.051317,37.626418
23,236,IDV1257435780,127.048483,37.613629
23,236,IDV1257436020,126.987401,37.570199
23,236,IDV1257436080,127.027495,37.606230
23,236,IDV1257436110,126.982738,37.567648
23,236,IDV1257436140,126.972606,37.556524
23,236,IDV1257436170,127.021450,37.596840
23,236,IDV1257436570,127.066778,37.455755
23,236,IDV1257436730,127.097258,37.472405
23,236,IDV1257436970,127.133797,37.474556
23,236,IDV1257436980,127.034101,37.574110
23,236,IDV1257438080,127.013404,37.661964
23,236,IDV1257438300,126.965270,37.526336
23,236,IDV1257438340,126.965365,37.526736
23,236,IDV1257438570,126.974407,37.559294
23,236,IDV1257438710,126.985443,37.576622
23,236,IDV1257438730,127.013911,37.660716
23,236,IDV1257438820,127.014209,37.660677
23,236,IDV1257438840,127.033322,37.486038
23,236,IDV1257438870,127.023353,37.578361
23,236,IDV1257439010,126.976650,37.560636
23,236,IDV1257439110,127.029735,37.617392
23,236,IDV1257439150,126.937722,37.522880
23,236,IDV1257439350,127.003158,37.576034
23,236,IDV1257439500,126.923810,37.529720
23,236,IDV1257439870,127.055833,37.617087
23,236,IDV1257439900,127.041551,37.630734
23,236,IDV1257440150,127.025554,37.502399
23,236,IDV1257440220,127.014064,37.660672
23,236,IDV1257440270,126.972596,37.554576
23,236,IDV1257440280,127.014014,37.660653
23,236,IDV1257440580,126.972431,37.543307
23,236,IDV1257440610,126.914956,37.432644
23,236,IDV1257440710,126.987781,37.564387
23,236,IDV1257441050,126.877883,37.581505
23,236,IDV1257441060,127.100969,37.599989
23,236,IDV1257441100,126.855587,37.554823
23,236,IDV1257441150,126.992405,37.570411
23,236,IDV1257441400,126.956306,37.557436
23,236,IDV1257441560,126.909826,37.581933
23,236,IDV1257441610,127.066644,37.561151
23,236,IDV1257441670,127.013529,37.572417
23,236,IDV1257441750,127.064959,37.561376
23,236,IDV1257441770,126.920291,37.567098
23,236,IDV1257442510,127.101435,37.612563
23,236,IDV1257442640,127.019600,37.515832
23,236,IDV1257442740,127.012366,37.538158
23,236,IDV1257442770,127.083218,37.595730
23,236,IDV1257443390,127.070706,37.600791
23,236,IDV1257443410,127.039928,37.591193
23,236,IDV1257443430,126.917102,37.528384
23,236,IDV1257443440,127.058320,37.593384
23,236,IDV1257443500,127.104612,37.613969
23,236,IDV1257443560,127.005640,37.535728
23,236,IDV1257443620,127.025442,37.470363
23,236,IDV1257443710,126.973189,37.555981
23,236,IDV1257443730,127.045922,37.580526
23,236,IDV1257443930,127.040257,37.519752
23,236,IDV1257443940,127.015493,37.524043
23,236,IDV1257444110,126.937644,37.559876
23,236,IDV1257445040,126.851085,37.670244
23,236,IDV1257445950,127.024665,37.603888
23,236,IDV1257447170,126.978774,37.570135
23,236,IDV1257447780,126.984959,37.560846
23,236,IDV1257448000,126.881172,37.548002
23,236,IDV1257448130,126.972719,37.554557
23,236,IDV1257449070,127.079918,37.594969
23,236,IDV1257449250,127.002242,37.578862
23,236,IDV1257449320,126.978555,37.570213
23,236,IDV1257449350,126.932229,37.556821
23,236,IDV1257449370,127.024803,37.603992
23,236,IDV1257449420,126.939740,37.535506
23,236,IDV1257449850,127.032731,37.486810
23,236,IDV1257450390,127.059972,37.508148
23,236,IDV1257450830,127.156562,37.593792
23,236,IDV1257450860,127.094956,37.598688
23,236,IDV1257453620,126.976102,37.570290
23,236,IDV1257453640,127.029305,37.494964
23,236,IDV1257453660,127.042274,37.661460
23,236,IDV1257453830,127.029245,37.494797
23,236,IDV1257454330,126.877616,37.581423
23,236,IDV1257454510,127.038746,37.473111
23,236,IDV1257454530,127.036024,37.482552
23,236,IDV1257454570,127.103805,37.600426
23,236,IDV1257455740,127.033061,37.553458
23,236,IDV1257456960,126.989762,37.534162
23,236,IDV1257457280,127.017557,37.510097
23,236,IDV1257457470,127.038091,37.572818
23,236,IDV1257457570,126.940274,37.560577
23,236,IDV1257458060,126.991248,37.530344
23,236,IDV1257458170,127.033838,37.500188
23,236,IDV1257458310,126.929015,37.564488
23,236,IDV1257458360,126.929641,37.564247
23,236,IDV1257458530,126.879578,37.585179
23,236,IDV1257458590,126.898165,37.580531
23,236,IDV1257458750,127.056882,37.507167
23,236,IDV1257461020,127.087015,37.590332
23,236,IDV1257461520,126.918370,37.567694
23,236,IDV1257461630,127.021995,37.580494
23,236,IDV1257463060,126.982308,37.566019
23,236,IDV1257463340,127.030188,37.612920
23,236,IDV1257463570,127.034703,37.611325
23,236,IDV1257463630,127.070988,37.644978
23,236,IDV1257464540,127.013728,37.560049
23,236,IDV1257464550,127.020698,37.510976
23,236,IDV1257465140,127.019211,37.510342
23,236,IDV1257465280,127.040112,37.687775
23,236,IDV1257465350,127.040421,37.687075
23,236,IDV1257465360,127.040789,37.687811
23,236,IDV1257465740,127.004243,37.607753
23,236,IDV1257468880,126.948265,37.541229
23,236,IDV1257468970,126.831286,37.531770
23,236,IDV1257470090,127.064385,37.644167
23,236,IDV1257470290,126.996470,37.576143
23,236,IDV1257470310,126.967393,37.566567
23,236,IDV1257470340,127.008993,37.567911
23,236,IDV1257470480,127.090245,37.604304
23,236,IDV1257471030,126.940557,37.556393
23,236,IDV1257472520,126.894647,37.575719
23,236,IDV1257473810,127.126889,37.470249
23,236,IDV1257473940,126.883184,37.547865
23,236,IDV1257474400,127.011218,37.604946
23,236,IDV1257475590,127.099795,37.513025
23,236,IDV1257475920,127.172978,37.550800
23,236,IDV1257478290,126.934999,37.603611
23,236,IDV1257479060,127.029427,37.608407
23,236,IDV1257479080,127.128581,37.468726
23,236,IDV1257479270,126.950731,37.581642
23,236,IDV1257479300,127.028600,37.495770
23,236,IDV1257479320,127.042683,37.690215
23,236,IDV1257479440,127.021137,37.511317
23,236,IDV1257479470,127.033415,37.507981
23,236,IDV1257479480,127.129131,37.469049
23,236,IDV1257479530,127.030633,37.576332
23,236,IDV1257480070,127.064721,37.479473
23,236,IDV1257480690,127.143356,37.475908
23,236,IDV1257483140,126.943338,37.562745
23,236,IDV1257483240,127.001483,37.504339
23,236,IDV1257483550,127.024006,37.496755
23,236,IDV1257485160,126.962043,37.570700
23,236,IDV1257485350,127.043843,37.503101
23,236,IDV1257485430,126.907771,37.568107
23,236,IDV1257485950,127.038034,37.577948
23,236,IDV1257487230,127.016197,37.592613
23,236,IDV1257487280,127.051595,37.625401
23,236,IDV1257487740,127.034799,37.611306
23,236,IDV1257487870,126.915751,37.566637
23,236,IDV1257488480,126.937088,37.555348
23,236,IDV1257488490,126.959089,37.557315
23,236,IDV1257488520,126.971032,37.560091
23,236,IDV1257489060,127.034904,37.634364
23,236,IDV1257489940,127.038610,37.473848
23,236,IDV1257489950,127.025586,37.501923
23,236,IDV1257490100,127.079117,37.459611
23,236,IDV1257491480,127.104320,37.613395
23,236,IDV1257493020,126.951312,37.581155
23,236,IDV1257493300,126.956291,37.552572
23,236,IDV1257493830,126.926554,37.581424
23,236,IDV1257495030,126.877537,37.581531
23,236,IDV1257495160,126.877216,37.581688
23,236,IDV1257495250,126.978270,37.569948
23,236,IDV1257495530,126.984843,37.570235
23,236,IDV1257495670,126.881555,37.480265
23,236,IDV1257496410,127.058318,37.645223
23,236,IDV1257496530,126.960735,37.571764
23,236,IDV1257496540,126.802648,37.566242
23,236,IDV1257496570,126.917226,37.567490
23,236,IDV1257496580,126.823447,37.560012
23,236,IDV1257496600,126.850349,37.556635
23,236,IDV1257496610,126.981691,37.570290
23,236,IDV1257496710,126.925215,37.566406
23,236,IDV1257497130,127.100987,37.608191
23,236,IDV1257497150,127.104147,37.613332
23,236,IDV1257497260,126.847932,37.499277
23,236,IDV1257497480,126.947592,37.556857
23,236,IDV1257497550,126.969116,37.554832
23,236,IDV1257497790,126.818176,37.545301
23,236,IDV1257497810,126.877393,37.581584
23,236,IDV1257497830,126.877630,37.581644
23,236,IDV1257497860,126.976574,37.575111
23,236,IDV1257497870,126.943194,37.562765
23,236,IDV1257498060,126.909941,37.581863
23,236,IDV1257498080,127.070189,37.539284
23,236,IDV1257499010,126.925333,37.566308
23,236,IDV1257510030,127.040606,37.527231
23,236,IDV1257511120,126.895862,37.581944
23,236,IDV1257511130,127.022478,37.640766
23,236,IDV1257511140,126.900809,37.565778
23,236,IDV1257512180,127.043135,37.579344
23,236,IDV1257512530,127.056436,37.579474
23,236,IDV1257512810,127.007703,37.566101
23,236,IDV1257512850,126.988439,37.566467
23,236,IDV1257512950,127.125616,37.459254
23,236,IDV1257512980,127.021767,37.510363
23,236,IDV1257513640,126.877196,37.581510
23,236,IDV1257513660,126.877261,37.581676
23,236,IDV1257513700,127.040601,37.467873
23,236,IDV1257513750,127.062317,37.456162
23,236,IDV1257513760,126.918617,37.567596
23,236,IDV1257513900,127.077030,37.613653
23,236,IDV1257513960,127.079004,37.604448
23,236,IDV1257513980,126.981102,37.561754
23,236,IDV1257514180,126.843823,37.544292
23,236,IDV1257515840,126.976266,37.560500
23,236,IDV1257516430,126.877335,37.581490
23,236,IDV1257516510,126.947090,37.556841
23,236,IDV1257517130,127.067719,37.636824
23,236,IDV1257517500,126.991241,37.502237
23,236,IDV1257518020,126.863738,37.556440
23,236,IDV1257519120,126.907016,37.545767
23,236,IDV1257519160,126.835941,37.511265
23,236,IDV1257520230,127.128722,37.469608
23,236,IDV1257520260,126.964254,37.508319
23,236,IDV1257520270,127.039568,37.468972
23,236,IDV1257520280,127.108918,37.464885
23,236,IDV1257524510,126.883788,37.582406
23,236,IDV1257525560,127.126666,37.471662
23,236,IDV1257526170,126.922940,37.554015
23,236,IDV1257526330,126.973855,37.553784
23,236,IDV1257526350,127.001931,37.525099
23,236,IDV1257526360,126.997293,37.529941
23,236,IDV1257526510,126.916947,37.575170
23,236,IDV1257526900,126.858307,37.611295
23,236,IDV1257527640,126.936038,37.600578
23,236,IDV1257528020,127.018825,37.594274
23,236,IDV1257528030,126.992211,37.570444
23,236,IDV1257528040,126.982711,37.568115
23,236,IDV1257528680,127.056215,37.705392
23,236,IDV1257529150,127.018777,37.546549
23,236,IDV1257529230,127.001559,37.585675
23,236,IDV1257529270,126.927400,37.518482
23,236,IDV1257530090,127.028182,37.621523
23,236,IDV1257530720,127.003131,37.571010
23,236,IDV1257531010,127.033820,37.485010
23,236,IDV1257532020,126.980661,37.570067
23,236,IDV1257532090,127.060154,37.500687
23,236,IDV1257534460,126.828984,37.503051
23,236,IDV1257540250,126.955078,37.557371
23,236,IDV1257553120,127.001110,37.607662
23,236,IDV948000610,127.062169,37.498624
23,236,IDV948000611,127.045548,37.515475
23,236,IDV948000613,127.054146,37.488802
23,236,IDV948000616,127.036305,37.510857
23,236,IDV948000619,127.038721,37.497205
23,236,IDV948001201,126.880621,37.580596
23,236,IDV948001205,126.880534,37.580636
23,236,IDV948001300,127.050448,37.512123
23,236,IDV948001306,127.020075,37.516400
24,246,IDV1257027090,127.181826,37.557050
24,246,IDV1257027100,127.021869,37.575001
24,246,IDV1257027230,127.134664,37.535131
24,246,IDV1257027700,127.131285,37.516358
24,246,IDV1257027920,127.101254,37.613041
24,246,IDV1257057050,127.045828,37.466469
24,246,IDV1257062280,127.041147,37.578837
24,246,IDV1257062360,127.053583,37.587942
24,246,IDV1257062520,127.045536,37.576797
24,246,IDV1257062530,127.018053,37.573724
24,246,IDV1257062660,126.916862,37.568934
24,246,IDV1257062700,127.088783,37.580640
24,246,IDV1257062730,126.997393,37.576275
24,246,IDV1257062790,127.102533,37.614009
24,246,IDV1257062870,127.014446,37.590654
24,246,IDV1257062890,126.928734,37.517436
24,246,IDV1257062920,127.085739,37.575732
24,246,IDV1257063070,126.989057,37.577273
24,246,IDV1257063100,127.078725,37.594627
24,246,IDV1257063310,127.141555,37.600653
24,246,IDV1257063390,127.137861,37.591425
24,246,IDV1257064320,127.026332,37.500705
24,246,IDV1257064540,126.961790,37.508966
24,246,IDV1257064940,127.156813,37.444872
24,246,IDV1257065020,127.032795,37.487722
24,246,IDV1257065040,127.030829,37.520400
24,246,IDV1257065050,127.039516,37.469079
24,246,IDV1257065070,127.060432,37.456908
24,246,IDV1257065090,127.003784,37.505869
24,246,IDV1257065390,127.032805,37.487011
24,246,IDV1257065870,127.010591,37.529897
24,246,IDV1257065890,126.877300,37.581538
24,246,IDV1257066640,126.924126,37.509998
24,246,IDV1257066680,126.820975,37.491858
24,246,IDV1257066710,126.910150,37.517542
24,246,IDV1257066720,127.001745,37.570952
24,246,IDV1257066730,126.863882,37.500281
24,246,IDV1257066760,126.843059,37.500379
24,246,IDV1257066770,127.030049,37.642210
24,246,IDV1257066850,126.922648,37.506136
24,246,IDV1257066900,126.824101,37.492878
24,246,IDV1257067090,126.898235,37.472038
24,246,IDV1257067150,127.043774,37.689914
24,246,IDV1257067190,126.860005,37.506793
24,246,IDV1257067220,127.002143,37.572896
24,246,IDV1257067230,126.978533,37.570195
24,246,IDV1257067240,126.872440,37.498936
24,246,IDV1257067260,126.885236,37.506843
24,246,IDV1257067360,126.898306,37.500418
24,246,IDV1257067370,126.975679,37.556906
24,246,IDV1257067390,126.925048,37.512694
24,246,IDV1257067560,126.840591,37.494547
24,246,IDV1257067910,126.945335,37.539218
24,246,IDV1257067940,127.043955,37.690004
24,246,IDV1257067950,127.043373,37.690239
24,246,IDV1257067980,126.939632,37.513510
24,246,IDV1257068480,127.064019,37.659338
24,246,IDV1257079030,126.936848,37.554570
24,246,IDV1257079190,126.965800,37.554243
24,246,IDV1257079240,126.917965,37.552542
24,246,IDV1257079790,126.937328,37.555238
24,246,IDV1257079810,126.916179,37.551226
24,246,IDV1257079820,126.914344,37.549945
24,246,IDV1257079840,126.963279,37.559283
24,246,IDV1257079960,126.975615,37.560734
24,246,IDV1257080150,126.950796,37.544069
24,246,IDV1257080160,126.915691,37.550884
24,246,IDV1257080210,126.986563,37.561108
24,246,IDV1257081620,126.905110,37.544134
24,246,IDV1257083170,126.858825,37.531829
24,246,IDV1257083180,126.868605,37.548977
24,246,IDV1257093750,126.954752,37.557316
24,246,IDV1257093770,127.040873,37.518174
24,246,IDV1257095160,126.976920,37.555208
24,246,IDV1257095180,127.116098,37.479065
24,246,IDV1257095240,126.924116,37.499921
24,246,IDV1257095250,127.083032,37.483076
24,246,IDV1257095550,127.134784,37.481272
24,246,IDV1257095560,127.103832,37.484521
24,246,IDV1257095580,127.071836,37.492651
24,246,IDV1257095590,127.054627,37.490394
24,246,IDV1257095600,127.024539,37.504373
24,246,IDV1257095630,126.975888,37.558724
24,246,IDV1257095810,126.973244,37.555981
24,246,IDV1257095840,127.033378,37.485774
24,246,IDV1257095850,127.135871,37.481404
24,246,IDV1257112230,127.014286,37.660943
24,246,IDV1257112250,127.031749,37.657981
24,246,IDV1257112270,127.025066,37.637494
24,246,IDV1257112280,127.032632,37.602636
24,246,IDV1257112290,127.024894,37.579465
24,246,IDV1257112320,127.010195,37.571638
24,246,IDV1257112330,127.013241,37.637522
24,246,IDV1257112340,126.975291,37.563722
24,246,IDV1257112410,126.968146,37.567267
24,246,IDV1257112420,126.981416,37.570097
24,246,IDV1257112570,127.017764,37.593362
24,246,IDV1257112680,127.035648,37.594961
24,246,IDV1257112870,127.028451,37.620642
24,246,IDV1257118140,127.024565,37.504042
24,246,IDV1257118220,126.975512,37.503820
24,246,IDV1257118280,126.827676,37.539405
24,246,IDV1257118430,127.019308,37.515535
24,246,IDV1257118450,127.042202,37.690076
24,246,IDV1257118470,127.042173,37.690000
24,246,IDV1257118480,127.039777,37.468421
24,246,IDV1257118560,127.025327,37.637689
24,246,IDV1257118570,127.001998,37.572712
24,246,IDV1257118600,127.029883,37.493352
24,246,IDV1257118630,127.019664,37.515619
24,246,IDV1257118640,127.046175,37.684889
24,246,IDV1257118710,126.940374,37.595052
24,246,IDV1257122380,126.926312,37.526440
24,246,IDV1257122430,127.079157,37.594717
24,246,IDV1257132010,126.916595,37.497053
24,246,IDV1257132020,127.008595,37.564477
24,246,IDV1257132120,127.044416,37.690245
24,246,IDV1257132130,127.005833,37.588348
24,246,IDV1257132150,126.899732,37.454523
24,246,IDV1257132160,126.911555,37.495507
24,246,IDV1257132170,127.043243,37.666775
24,246,IDV1257132190,126.937444,37.534112
24,246,IDV1257132300,127.030186,37.614012
24,246,IDV1257132360,126.961164,37.558604
24,246,IDV1257132400,126.902992,37.515246
24,246,IDV1257132420,127.001545,37.585481
24,246,IDV1257132610,126.843189,37.495690
24,246,IDV1257132620,126.950733,37.543504
24,246,IDV1257132740,127.012594,37.591481
24,246,IDV1257132790,126.898361,37.471089
24,246,IDV1257132800,126.975429,37.560468
24,246,IDV1257132830,127.024474,37.603803
24,246,IDV1257132850,127.043294,37.690320
24,246,IDV1257132870,126.972998,37.554125
24,246,IDV1257412010,126.989094,37.570304
24,246,IDV1257412250,127.074946,37.589628
24,246,IDV1257412400,127.095179,37.585151
24,246,IDV1257412640,127.042274,37.579093
24,246,IDV1257412740,126.889638,37.571326
24,246,IDV1257412750,126.942225,37.556571
24,246,IDV1257412760,126.902056,37.565056
24,246,IDV1257412820,126.912188,37.553254
24,246,IDV1257412850,126.903656,37.562859
24,246,IDV1257413030,126.908326,37.564456
24,246,IDV1257413130,126.983313,37.575718
24,246,IDV1257413500,126.804630,37.567592
24,246,IDV1257413630,127.029061,37.494868
24,246,IDV1257413670,127.024518,37.630505
24,246,IDV1257413870,127.021773,37.598474
24,246,IDV1257413890,127.027970,37.496437
24,246,IDV1257413920,126.988208,37.565967
24,246,IDV1257413930,126.812027,37.575764
24,246,IDV1257414060,126.919755,37.553910
24,246,IDV1257414360,126.999058,37.583327
24,246,IDV1257414380,126.877222,37.581684
24,246,IDV1257414430,126.929355,37.557818
24,246,IDV1257415480,127.052327,37.591507
24,246,IDV1257415620,127.032218,37.603061
24,246,IDV1257415680,127.040153,37.687612
24,246,IDV1257415840,127.047408,37.591578
24,246,IDV1257415990,126.961801,37.522342
24,246,IDV1257416060,127.066679,37.487659
24,246,IDV1257416080,127.061663,37.497046
24,246,IDV1257416090,127.035391,37.483211
24,246,IDV1257416130,126.989631,37.560089
24,246,IDV1257416160,126.977713,37.570150
24,246,IDV1257416350,126.834901,37.506590
24,246,IDV1257416450,127.008945,37.611015
24,246,IDV1257416550,126.972958,37.555853
24,246,IDV1257418120,127.128659,37.469909
24,246,IDV1257418170,126.837033,37.508463
24,246,IDV1257418210,126.891458,37.552837
24,246,IDV1257418320,126.910139,37.567173
24,246,IDV1257418340,126.936962,37.555427
24,246,IDV1257418350,126.947452,37.556866
24,246,IDV1257418530,126.973256,37.556813
24,246,IDV1257419100,127.019318,37.516651
24,246,IDV1257420020,127.040506,37.658299
24,246,IDV1257420050,127.026156,37.500562
24,246,IDV1257420190,127.044622,37.687454
24,246,IDV1257420430,127.015237,37.578274
24,246,IDV1257420460,126.960972,37.546671
24,246,IDV1257421030,126.974222,37.536902
24,246,IDV1257421160,126.997488,37.570728
24,246,IDV1257421170,126.982896,37.568008
24,246,IDV1257421310,126.961545,37.508755
24,246,IDV1257421420,126.929418,37.557900
24,246,IDV1257421770,127.038633,37.473864
24,246,IDV1257423920,127.067626,37.591677
24,246,IDV1257424270,126.987510,37.570171
24,246,IDV1257424280,127.075997,37.593948
24,246,IDV1257424300,126.877466,37.581554
24,246,IDV1257425150,126.826104,37.493215
24,246,IDV1257425520,126.799592,37.579058
24,246,IDV1257425660,126.877238,37.581839
24,246,IDV1257426640,126.760295,37.686588
24,246,IDV1257427250,126.870708,37.511077
24,246,IDV1257428450,126.830176,37.495745
24,246,IDV1257428480,126.919985,37.553863
24,246,IDV1257430010,126.982292,37.560160
24,246,IDV1257430180,126.994164,37.519630
24,246,IDV1257430210,127.036414,37.529100
24,246,IDV1257430220,126.997876,37.569344
24,246,IDV1257430250,126.946354,37.504771
24,246,IDV1257430380,127.023902,37.525031
24,246,IDV1257430440,127.027924,37.527035
24,246,IDV1257430660,126.999369,37.570866
24,246,IDV1257430670,127.047960,37.524233
24,246,IDV1257430680,127.054581,37.524938
24,246,IDV1257431000,126.996238,37.610192
24,246,IDV1257431010,127.017593,37.522015
24,246,IDV1257431020,127.021386,37.547988
24,246,IDV1257431090,127.050851,37.471104
24,246,IDV1257431140,126.972287,37.544058
24,246,IDV1257431190,127.018754,37.546667
24,246,IDV1257431500,126.973966,37.558824
24,246,IDV1257431580,127.002231,37.541536
24,246,IDV1257431650,127.032497,37.487767
24,246,IDV1257431700,126.991578,37.534324
24,246,IDV1257431870,127.038455,37.472869
24,246,IDV1257431930,126.965746,37.528155
24,246,IDV1257431940,126.976772,37.560597
24,246,IDV1257432010,127.020965,37.512003
24,246,IDV1257432030,127.016447,37.523255
24,246,IDV1257432040,127.005673,37.560648
24,246,IDV1257432060,127.003866,37.539109
24,246,IDV1257432180,127.017609,37.633687
24,246,IDV1257432210,127.036474,37.592941
24,246,IDV1257432230,127.022911,37.575412
24,246,IDV1257432360,127.006568,37.562230
24,246,IDV1257432400,127.030407,37.609240
24,246,IDV1257432420,127.021380,37.490533
24,246,IDV1257432450,127.009482,37.556699
24,246,IDV1257432470,127.009915,37.569386
24,246,IDV1257432500,127.009031,37.567566
24,246,IDV1257432530,127.023192,37.507264
24,246,IDV1257432700,127.026321,37.500911
24,246,IDV1257432750,127.027186,37.498197
24,246,IDV1257432760,127.023787,37.491219
24,246,IDV1257432920,127.066999,37.486841
24,246,IDV1257433440,126.984594,37.500002
24,246,IDV1257433700,127.049780,37.461468
24,246,IDV1257434510,126.895502,37.575423
24,246,IDV1257434720,127.052434,37.687049
24,246,IDV1257434830,127.070184,37.638075
24,246,IDV1257434870,127.034496,37.648278
24,246,IDV1257434950,126.999777,37.570895
24,246,IDV1257435010,126.988421,37.570209
24,246,IDV1257435210,127.037711,37.638180
24,246,IDV1257435220,127.027551,37.606372
24,246,IDV1257435420,126.893217,37.576532
24,246,IDV1257435710,127.051315,37.626420
24,246,IDV1257435780,127.048486,37.613630
24,246,IDV1257436020,126.986593,37.570192
24,246,IDV1257436080,127.027519,37.606244
24,246,IDV1257436110,126.982720,37.567659
24,246,IDV1257436140,126.972788,37.556141
24,246,IDV1257436170,127.021736,37.597775
24,246,IDV1257436570,127.065282,37.455361
24,246,IDV1257436730,127.097580,37.472474
24,246,IDV1257436970,127.134107,37.474507
24,246,IDV1257436980,127.032639,37.574094
24,246,IDV1257438080,127.013182,37.662479
24,246,IDV1257438300,126.965322,37.526338
24,246,IDV1257438340,126.965251,37.526689
24,246,IDV1257438570,126.974155,37.558873
24,246,IDV1257438710,126.985069,37.576422
24,246,IDV1257438730,127.013912,37.660717
24,246,IDV1257438820,127.014204,37.660677
24,246,IDV1257438840,127.033322,37.486038
24,246,IDV1257438870,127.023288,37.577629
24,246,IDV1257439010,126.977742,37.560990
24,246,IDV1257439110,127.029734,37.617384
24,246,IDV1257439150,126.938672,37.522135
24,246,IDV1257439350,127.003752,37.576020
24,246,IDV1257439500,126.923791,37.529736
24,246,IDV1257439870,127.055869,37.617063
24,246,IDV1257439900,127.040662,37.631245
24,246,IDV1257440150,127.025633,37.502253
24,246,IDV1257440220,127.014067,37.660672
24,246,IDV1257440270,126.972578,37.554561
24,246,IDV1257440280,127.014012,37.660668
24,246,IDV1257440580,126.972412,37.543305
24,246,IDV1257440610,126.914950,37.432626
24,246,IDV1257440710,126.987778,37.564381
